date,station_id,rain_mm,tmax_c,tmin_c,rh_mean_pct,wind_kmh
2024-01-07,MOCK_AWS_01,0.0,25.8,9.2,63.0,5.0
2024-01-08,MOCK_AWS_01,0.0,24.7,7.3,71.0,5.0
2024-01-09,MOCK_AWS_01,0.0,23.2,8.8,61.0,6.0
2024-01-10,MOCK_AWS_01,0.0,20.7,10.4,66.0,7.0
2024-01-11,MOCK_AWS_01,0.0,21.6,6.8,75.0,7.8
2024-01-12,MOCK_AWS_01,0.0,21.1,6.2,63.0,5.2
2024-01-13,MOCK_AWS_01,0.0,17.8,3.8,64.0,5.3
2024-01-14,MOCK_AWS_01,0.0,18.9,5.4,63.0,4.9
2024-01-15,MOCK_AWS_01,0.0,20.2,7.4,73.0,4.0
2024-01-16,MOCK_AWS_01,0.0,19.9,6.3,74.0,5.8
2024-01-17,MOCK_AWS_01,0.0,19.1,5.8,62.0,6.2
2024-01-18,MOCK_AWS_01,0.0,18.8,8.5,63.0,3.4
2024-01-19,MOCK_AWS_01,,,,,
2024-01-20,MOCK_AWS_01,0.0,22.4,8.2,62.0,7.9
2024-01-21,MOCK_AWS_01,0.0,23.0,9.7,62.0,3.4
2024-01-22,MOCK_AWS_01,0.0,26.0,10.1,62.0,4.7
2024-01-23,MOCK_AWS_01,0.0,23.8,11.6,63.0,3.5
2024-01-24,MOCK_AWS_01,1.4,18.6,9.6,58.0,3.0
2024-01-25,MOCK_AWS_01,0.0,19.0,6.0,66.0,3.1
2024-01-26,MOCK_AWS_01,0.0,18.7,5.5,66.0,4.5
2024-01-27,MOCK_AWS_01,2.3,18.2,6.3,49.0,8.5
2024-01-28,MOCK_AWS_01,0.0,21.6,8.8,60.0,9.9
2024-01-29,MOCK_AWS_01,1.6,20.6,11.3,53.0,8.7
2024-01-30,MOCK_AWS_01,8.7,20.8,8.2,54.0,8.3
2024-01-31,MOCK_AWS_01,6.7,21.4,12.0,58.0,5.0
2024-02-01,MOCK_AWS_01,0.0,26.4,11.2,67.0,3.3
2024-02-02,MOCK_AWS_01,0.0,25.5,11.3,64.0,4.4
2024-02-03,MOCK_AWS_01,0.0,25.1,10.0,68.0,7.6
2024-02-04,MOCK_AWS_01,0.0,26.9,10.7,70.0,4.9
2024-02-05,MOCK_AWS_01,4.0,22.9,10.3,55.0,5.3
2024-02-06,MOCK_AWS_01,0.0,24.6,9.7,68.0,3.7
2024-02-07,MOCK_AWS_01,0.0,26.3,10.6,66.0,4.1
2024-02-08,MOCK_AWS_01,0.0,28.1,11.0,62.0,2.2
2024-02-09,MOCK_AWS_01,0.0,25.9,10.4,68.0,3.2
2024-02-10,MOCK_AWS_01,4.9,22.3,11.2,57.0,5.2
2024-02-11,MOCK_AWS_01,0.0,23.8,9.4,67.0,5.8
2024-02-12,MOCK_AWS_01,0.0,23.2,9.0,60.0,3.6
2024-02-13,MOCK_AWS_01,0.0,26.0,10.1,77.0,4.3
2024-02-14,MOCK_AWS_01,0.0,24.6,10.6,65.0,3.3
2024-02-15,MOCK_AWS_01,0.0,27.9,10.2,70.0,1.9
2024-02-16,MOCK_AWS_01,0.0,25.2,10.0,72.0,5.0
2024-02-17,MOCK_AWS_01,0.0,25.7,10.2,64.0,8.6
2024-02-18,MOCK_AWS_01,0.0,25.7,11.7,61.0,8.4
2024-02-19,MOCK_AWS_01,0.0,29.0,13.9,72.0,8.8
2024-02-20,MOCK_AWS_01,0.0,24.5,8.8,64.0,10.1
2024-02-21,MOCK_AWS_01,0.0,25.4,11.0,61.0,7.8
2024-02-22,MOCK_AWS_01,0.0,26.7,11.3,63.0,8.9
2024-02-23,MOCK_AWS_01,0.0,27.6,10.6,61.0,7.4
2024-02-24,MOCK_AWS_01,0.0,23.5,9.1,61.0,5.6
2024-02-25,MOCK_AWS_01,0.0,21.6,7.4,63.0,6.1
2024-02-26,MOCK_AWS_01,0.0,24.7,8.4,62.0,6.7
2024-02-27,MOCK_AWS_01,0.0,28.5,11.9,54.0,10.1
2024-02-28,MOCK_AWS_01,0.0,28.2,12.1,58.0,4.2
2024-02-29,MOCK_AWS_01,0.0,30.8,14.6,64.0,3.7
2024-03-01,MOCK_AWS_01,,,,,
2024-03-02,MOCK_AWS_01,0.0,22.7,7.7,53.0,3.6
2024-03-03,MOCK_AWS_01,0.0,21.4,8.5,55.0,5.8
2024-03-04,MOCK_AWS_01,0.0,26.2,10.5,56.0,6.5
2024-03-05,MOCK_AWS_01,0.0,27.7,12.7,61.0,7.9
2024-03-06,MOCK_AWS_01,0.0,26.5,11.9,55.0,7.7
2024-03-07,MOCK_AWS_01,0.0,30.0,13.7,60.0,9.3
2024-03-08,MOCK_AWS_01,0.0,29.3,13.0,58.0,17.6
2024-03-09,MOCK_AWS_01,0.0,31.5,16.2,54.0,10.7
2024-03-10,MOCK_AWS_01,0.0,34.2,16.6,58.0,10.7
2024-03-11,MOCK_AWS_01,0.0,30.0,13.9,55.0,11.2
2024-03-12,MOCK_AWS_01,0.0,32.0,15.3,45.0,12.5
2024-03-13,MOCK_AWS_01,1.9,30.2,15.3,45.0,5.3
2024-03-14,MOCK_AWS_01,0.0,30.8,15.0,54.0,10.1
2024-03-15,MOCK_AWS_01,0.0,27.4,10.7,49.0,9.4
2024-03-16,MOCK_AWS_01,11.3,24.4,13.1,40.0,8.1
2024-03-17,MOCK_AWS_01,0.0,29.3,13.9,51.0,13.5
2024-03-18,MOCK_AWS_01,0.0,31.4,14.9,51.0,7.0
2024-03-19,MOCK_AWS_01,0.0,33.6,17.3,55.0,7.0
2024-03-20,MOCK_AWS_01,0.0,32.6,18.7,53.0,7.3
2024-03-21,MOCK_AWS_01,0.0,32.5,17.5,55.0,9.4
2024-03-22,MOCK_AWS_01,0.0,37.0,18.8,56.0,10.2
2024-03-23,MOCK_AWS_01,0.0,36.5,18.4,54.0,9.6
2024-03-24,MOCK_AWS_01,0.0,34.2,16.9,54.0,6.8
2024-03-25,MOCK_AWS_01,0.0,36.5,18.5,43.0,13.0
2024-03-26,MOCK_AWS_01,,,,,
2024-03-27,MOCK_AWS_01,0.0,33.4,16.2,50.0,9.0
2024-03-28,MOCK_AWS_01,0.0,30.6,14.5,47.0,8.5
2024-03-29,MOCK_AWS_01,0.0,33.2,16.7,46.0,11.4
2024-03-30,MOCK_AWS_01,0.0,35.4,19.1,44.0,6.6
2024-03-31,MOCK_AWS_01,0.0,36.0,19.1,49.0,8.4
2024-04-01,MOCK_AWS_01,0.0,38.1,19.9,52.0,12.4
2024-04-02,MOCK_AWS_01,0.0,37.2,20.7,43.0,8.0
2024-04-03,MOCK_AWS_01,7.1,35.4,21.2,29.0,7.8
2024-04-04,MOCK_AWS_01,0.0,37.5,19.8,36.0,12.0
2024-04-05,MOCK_AWS_01,0.0,33.7,18.2,44.0,13.9
2024-04-06,MOCK_AWS_01,0.0,36.0,19.5,44.0,9.0
2024-04-07,MOCK_AWS_01,0.0,36.4,19.6,42.0,8.7
2024-04-08,MOCK_AWS_01,0.0,33.6,17.9,45.0,14.0
2024-04-09,MOCK_AWS_01,0.0,35.6,19.3,42.0,5.2
2024-04-10,MOCK_AWS_01,0.0,32.1,16.2,38.0,8.1
2024-04-11,MOCK_AWS_01,0.0,35.5,18.9,39.0,7.9
2024-04-12,MOCK_AWS_01,0.0,34.5,17.2,43.0,7.2
2024-04-13,MOCK_AWS_01,0.0,31.0,16.2,40.0,7.3
2024-04-14,MOCK_AWS_01,0.0,36.1,18.9,41.0,13.7
2024-04-15,MOCK_AWS_01,0.0,35.8,20.1,35.0,8.9
2024-04-16,MOCK_AWS_01,0.0,37.0,21.3,37.0,8.0
2024-04-17,MOCK_AWS_01,0.0,40.6,23.1,36.0,17.3
2024-04-18,MOCK_AWS_01,0.0,41.8,23.8,38.0,12.2
2024-04-19,MOCK_AWS_01,0.0,43.5,25.3,44.0,11.3
2024-04-20,MOCK_AWS_01,0.0,42.5,24.9,47.0,12.6
2024-04-21,MOCK_AWS_01,0.0,45.9,27.6,46.0,12.5
2024-04-22,MOCK_AWS_01,1.5,41.8,26.6,32.0,16.7
2024-04-23,MOCK_AWS_01,0.0,40.4,23.3,41.0,14.4
2024-04-24,MOCK_AWS_01,0.0,36.7,21.1,43.0,15.4
2024-04-25,MOCK_AWS_01,0.0,38.4,22.8,36.0,11.6
2024-04-26,MOCK_AWS_01,0.0,38.0,21.4,37.0,9.7
2024-04-27,MOCK_AWS_01,0.0,39.0,21.9,39.0,8.3
2024-04-28,MOCK_AWS_01,0.0,38.8,23.2,46.0,5.7
2024-04-29,MOCK_AWS_01,0.0,40.1,22.4,38.0,8.5
2024-04-30,MOCK_AWS_01,0.0,36.6,21.3,36.0,7.5
2024-05-01,MOCK_AWS_01,0.0,36.1,20.4,29.0,5.3
2024-05-02,MOCK_AWS_01,0.0,35.0,21.1,42.0,5.9
2024-05-03,MOCK_AWS_01,0.0,38.6,22.2,37.0,8.1
2024-05-04,MOCK_AWS_01,0.0,37.5,21.7,42.0,11.8
2024-05-05,MOCK_AWS_01,0.0,42.4,25.3,40.0,9.3
2024-05-06,MOCK_AWS_01,0.0,41.2,25.2,36.0,8.5
2024-05-07,MOCK_AWS_01,0.0,42.8,25.6,41.0,12.7
2024-05-08,MOCK_AWS_01,0.0,41.1,25.3,37.0,14.2
2024-05-09,MOCK_AWS_01,,,,,
2024-05-10,MOCK_AWS_01,0.0,40.6,24.5,40.0,16.3
2024-05-11,MOCK_AWS_01,0.0,41.5,25.7,40.0,17.4
2024-05-12,MOCK_AWS_01,3.4,42.1,27.7,29.0,22.3
2024-05-13,MOCK_AWS_01,0.0,45.9,28.7,39.0,18.9
2024-05-14,MOCK_AWS_01,0.0,45.4,28.4,39.0,16.5
2024-05-15,MOCK_AWS_01,0.0,43.6,26.6,40.0,16.8
2024-05-16,MOCK_AWS_01,0.0,40.8,24.8,39.0,19.3
2024-05-17,MOCK_AWS_01,0.0,40.3,24.0,38.0,15.0
2024-05-18,MOCK_AWS_01,0.0,40.6,24.6,39.0,16.5
2024-05-19,MOCK_AWS_01,0.0,41.3,26.7,39.0,12.5
2024-05-20,MOCK_AWS_01,0.0,44.2,28.5,41.0,19.2
2024-05-21,MOCK_AWS_01,0.0,43.6,28.4,45.0,10.7
2024-05-22,MOCK_AWS_01,0.0,41.1,25.9,39.0,14.1
2024-05-23,MOCK_AWS_01,0.0,39.9,24.9,42.0,16.6
2024-05-24,MOCK_AWS_01,0.0,41.0,25.9,42.0,13.1
2024-05-25,MOCK_AWS_01,0.0,40.3,26.0,38.0,12.4
2024-05-26,MOCK_AWS_01,0.0,37.8,23.7,46.0,15.3
2024-05-27,MOCK_AWS_01,0.0,40.5,25.8,43.0,9.9
2024-05-28,MOCK_AWS_01,0.0,42.3,27.8,45.0,10.3
2024-05-29,MOCK_AWS_01,0.0,42.0,26.9,41.0,9.1
2024-05-30,MOCK_AWS_01,0.0,40.0,27.2,46.0,10.7
2024-05-31,MOCK_AWS_01,0.0,42.7,26.3,44.0,16.9
2024-06-01,MOCK_AWS_01,0.0,43.5,29.7,41.0,11.5
2024-06-02,MOCK_AWS_01,0.0,44.1,30.9,49.0,13.4
2024-06-03,MOCK_AWS_01,0.0,42.4,28.2,51.0,9.3
2024-06-04,MOCK_AWS_01,0.0,43.8,29.0,47.0,11.5
2024-06-05,MOCK_AWS_01,0.0,41.4,28.7,49.0,15.9
2024-06-06,MOCK_AWS_01,,,,,
2024-06-07,MOCK_AWS_01,0.0,37.6,25.6,49.0,8.4
2024-06-08,MOCK_AWS_01,0.0,36.3,25.5,40.0,8.5
2024-06-09,MOCK_AWS_01,,,,,
2024-06-10,MOCK_AWS_01,,,,,
2024-06-11,MOCK_AWS_01,,,,,
2024-06-12,MOCK_AWS_01,,,,,
2024-06-13,MOCK_AWS_01,,,,,
2024-06-14,MOCK_AWS_01,,,,,
2024-06-15,MOCK_AWS_01,,,,,
2024-06-16,MOCK_AWS_01,,,,,
2024-06-17,MOCK_AWS_01,,,,,
2024-06-18,MOCK_AWS_01,,,,,
2024-06-19,MOCK_AWS_01,,,,,
2024-06-20,MOCK_AWS_01,,,,,
2024-06-21,MOCK_AWS_01,,,,,
2024-06-22,MOCK_AWS_01,,,,,
2024-06-23,MOCK_AWS_01,,,,,
2024-06-24,MOCK_AWS_01,,,,,
2024-06-25,MOCK_AWS_01,,,,,
2024-06-26,MOCK_AWS_01,,,,,
2024-06-27,MOCK_AWS_01,,,,,
2024-06-28,MOCK_AWS_01,,,,,
2024-06-29,MOCK_AWS_01,,,,,
2024-06-30,MOCK_AWS_01,,,,,
2024-07-01,MOCK_AWS_01,,,,,
2024-07-02,MOCK_AWS_01,,,,,
2024-07-03,MOCK_AWS_01,,,,,
2024-07-04,MOCK_AWS_01,,,,,
2024-07-05,MOCK_AWS_01,,,,,
2024-07-06,MOCK_AWS_01,,,,,
2024-07-07,MOCK_AWS_01,,,,,
2024-07-08,MOCK_AWS_01,,,,,
2024-07-09,MOCK_AWS_01,,,,,
2024-07-10,MOCK_AWS_01,,,,,
2024-07-11,MOCK_AWS_01,,,,,
2024-07-12,MOCK_AWS_01,,,,,
2024-07-13,MOCK_AWS_01,,,,,
2024-07-14,MOCK_AWS_01,,,,,
2024-07-15,MOCK_AWS_01,,,,,
2024-07-16,MOCK_AWS_01,0.0,36.4,26.6,70.0,11.7
2024-07-17,MOCK_AWS_01,0.0,35.1,26.0,72.0,11.7
2024-07-18,MOCK_AWS_01,0.0,31.0,23.2,73.0,6.9
2024-07-19,MOCK_AWS_01,0.0,29.8,22.1,81.0,8.8
2024-07-20,MOCK_AWS_01,0.0,32.3,25.8,76.0,12.7
2024-07-21,MOCK_AWS_01,0.0,30.7,23.6,89.0,5.8
2024-07-22,MOCK_AWS_01,0.0,31.7,23.4,73.0,4.8
2024-07-23,MOCK_AWS_01,0.0,32.6,24.7,79.0,9.4
2024-07-24,MOCK_AWS_01,0.0,33.1,24.1,71.0,7.8
2024-07-25,MOCK_AWS_01,0.0,33.7,25.9,78.0,5.0
2024-07-26,MOCK_AWS_01,0.0,31.9,24.8,74.0,6.5
2024-07-27,MOCK_AWS_01,0.0,36.7,27.8,75.0,6.7
2024-07-28,MOCK_AWS_01,0.0,36.9,28.6,82.0,11.1
2024-07-29,MOCK_AWS_01,0.0,36.2,28.1,79.0,5.8
2024-07-30,MOCK_AWS_01,1.4,37.4,28.6,67.0,7.7
2024-07-31,MOCK_AWS_01,0.0,38.2,29.0,75.0,6.5
2024-08-01,MOCK_AWS_01,38.1,31.1,29.4,56.0,7.8
2024-08-02,MOCK_AWS_01,0.0,38.6,29.1,82.0,11.3
2024-08-03,MOCK_AWS_01,0.0,37.6,27.5,77.0,8.8
2024-08-04,MOCK_AWS_01,0.6,38.1,28.8,78.0,6.1
2024-08-05,MOCK_AWS_01,0.0,36.7,29.0,70.0,7.5
2024-08-06,MOCK_AWS_01,0.0,37.6,29.2,77.0,8.2
2024-08-07,MOCK_AWS_01,0.0,40.3,30.7,78.0,11.3
2024-08-08,MOCK_AWS_01,0.0,40.2,31.3,72.0,8.4
2024-08-09,MOCK_AWS_01,0.0,37.9,27.9,77.0,10.4
2024-08-10,MOCK_AWS_01,0.0,35.0,26.7,74.0,11.1
2024-08-11,MOCK_AWS_01,0.0,35.6,26.1,75.0,10.8
2024-08-12,MOCK_AWS_01,30.2,25.3,23.6,66.0,7.1
2024-08-13,MOCK_AWS_01,0.0,35.3,27.1,83.0,10.5
2024-08-14,MOCK_AWS_01,0.0,31.4,26.9,79.0,12.8
2024-08-15,MOCK_AWS_01,,,,,
2024-08-16,MOCK_AWS_01,0.0,32.5,24.3,83.0,11.1
2024-08-17,MOCK_AWS_01,0.0,31.9,24.4,81.0,11.5
2024-08-18,MOCK_AWS_01,0.0,33.1,25.5,74.0,12.4
2024-08-19,MOCK_AWS_01,0.0,33.7,25.5,77.0,12.6
2024-08-20,MOCK_AWS_01,0.0,34.9,26.4,75.0,3.2
2024-08-21,MOCK_AWS_01,0.0,36.0,27.4,74.0,3.6
2024-08-22,MOCK_AWS_01,0.0,35.3,26.4,72.0,6.1
2024-08-23,MOCK_AWS_01,18.4,27.8,25.3,67.0,7.5
2024-08-24,MOCK_AWS_01,0.0,33.4,24.8,77.0,8.2
2024-08-25,MOCK_AWS_01,0.0,35.4,26.3,79.0,10.8
2024-08-26,MOCK_AWS_01,0.0,32.4,24.8,79.0,5.9
2024-08-27,MOCK_AWS_01,0.0,32.4,23.5,80.0,5.9
2024-08-28,MOCK_AWS_01,0.0,31.2,22.7,64.0,7.6
2024-08-29,MOCK_AWS_01,0.0,32.9,23.3,82.0,12.1
2024-08-30,MOCK_AWS_01,0.0,34.5,24.4,72.0,9.0
2024-08-31,MOCK_AWS_01,0.0,34.1,24.1,79.0,7.7
2024-09-01,MOCK_AWS_01,,,,,
2024-09-02,MOCK_AWS_01,0.0,32.9,25.0,78.0,8.4
2024-09-03,MOCK_AWS_01,0.0,31.8,23.1,75.0,5.5
2024-09-04,MOCK_AWS_01,0.0,35.9,26.5,81.0,4.7
2024-09-05,MOCK_AWS_01,0.0,36.6,26.1,77.0,2.0
2024-09-06,MOCK_AWS_01,13.5,33.8,27.0,61.0,4.2
2024-09-07,MOCK_AWS_01,0.0,27.9,22.9,60.0,3.0
2024-09-08,MOCK_AWS_01,10.3,27.9,22.4,70.0,3.5
2024-09-09,MOCK_AWS_01,0.0,32.7,25.1,63.0,5.7
2024-09-10,MOCK_AWS_01,0.0,35.3,23.4,65.0,3.6
2024-09-11,MOCK_AWS_01,0.0,30.7,21.2,80.0,12.0
2024-09-12,MOCK_AWS_01,0.0,30.3,21.4,77.0,7.5
2024-09-13,MOCK_AWS_01,0.0,31.7,21.1,75.0,6.8
2024-09-14,MOCK_AWS_01,0.0,31.6,21.6,70.0,9.7
2024-09-15,MOCK_AWS_01,0.0,30.3,20.5,72.0,13.4
2024-09-16,MOCK_AWS_01,0.0,33.5,22.9,74.0,17.7
2024-09-17,MOCK_AWS_01,0.0,34.1,22.9,77.0,12.1
2024-09-18,MOCK_AWS_01,0.0,36.2,24.6,78.0,9.4
2024-09-19,MOCK_AWS_01,0.0,38.1,26.2,71.0,8.2
2024-09-20,MOCK_AWS_01,0.0,35.7,24.2,77.0,4.8
2024-09-21,MOCK_AWS_01,0.0,34.6,22.8,73.0,7.8
2024-09-22,MOCK_AWS_01,0.0,34.3,23.0,76.0,6.7
2024-09-23,MOCK_AWS_01,8.0,33.2,21.4,48.0,5.5
2024-09-24,MOCK_AWS_01,0.0,35.4,24.5,68.0,4.9
2024-09-25,MOCK_AWS_01,0.0,34.1,21.5,66.0,4.5
2024-09-26,MOCK_AWS_01,0.0,34.1,21.0,70.0,4.1
2024-09-27,MOCK_AWS_01,0.0,31.6,18.8,71.0,5.9
2024-09-28,MOCK_AWS_01,0.0,34.0,20.4,64.0,5.8
2024-09-29,MOCK_AWS_01,0.0,32.9,20.1,73.0,5.7
2024-09-30,MOCK_AWS_01,0.0,32.8,17.5,76.0,7.6
2024-10-01,MOCK_AWS_01,0.0,32.8,19.7,66.0,7.7
2024-10-02,MOCK_AWS_01,,,,,
2024-10-03,MOCK_AWS_01,0.0,30.9,17.5,61.0,6.5
2024-10-04,MOCK_AWS_01,0.0,30.6,17.9,69.0,12.4
2024-10-05,MOCK_AWS_01,0.0,31.6,18.4,67.0,9.7
2024-10-06,MOCK_AWS_01,0.0,33.6,20.1,64.0,9.9
2024-10-07,MOCK_AWS_01,0.0,33.4,19.1,64.0,6.3
2024-10-08,MOCK_AWS_01,0.0,31.6,17.3,68.0,9.9
2024-10-09,MOCK_AWS_01,0.0,35.0,18.7,60.0,7.2
2024-10-10,MOCK_AWS_01,0.0,34.6,18.4,70.0,7.6
2024-10-11,MOCK_AWS_01,0.0,35.4,19.4,67.0,5.9
2024-10-12,MOCK_AWS_01,0.0,35.0,16.9,50.0,6.1
2024-10-13,MOCK_AWS_01,0.0,30.3,16.2,54.0,5.4
2024-10-14,MOCK_AWS_01,0.0,35.0,18.0,63.0,5.6
2024-10-15,MOCK_AWS_01,0.0,32.1,17.1,61.0,3.0
2024-10-16,MOCK_AWS_01,0.0,30.6,15.9,56.0,4.2
2024-10-17,MOCK_AWS_01,0.0,30.9,17.4,49.0,4.9
2024-10-18,MOCK_AWS_01,0.0,34.9,18.2,59.0,4.6
2024-10-19,MOCK_AWS_01,0.0,35.0,18.6,57.0,3.2
2024-10-20,MOCK_AWS_01,0.0,30.4,14.5,54.0,3.5
2024-10-21,MOCK_AWS_01,2.1,27.6,14.2,44.0,4.5
2024-10-22,MOCK_AWS_01,0.0,29.0,14.6,57.0,4.9
2024-10-23,MOCK_AWS_01,0.0,28.8,12.7,57.0,4.8
2024-10-24,MOCK_AWS_01,0.0,26.7,11.9,56.0,4.1
2024-10-25,MOCK_AWS_01,0.0,32.6,14.2,65.0,4.0
2024-10-26,MOCK_AWS_01,0.0,33.3,16.2,60.0,5.1
2024-10-27,MOCK_AWS_01,0.0,30.2,13.9,62.0,8.3
2024-10-28,MOCK_AWS_01,0.0,31.4,15.3,54.0,5.8
2024-10-29,MOCK_AWS_01,0.0,28.9,14.0,54.0,5.9
2024-10-30,MOCK_AWS_01,0.0,31.6,14.2,59.0,6.2
2024-10-31,MOCK_AWS_01,0.0,30.6,13.8,56.0,7.1
2024-11-01,MOCK_AWS_01,0.0,28.4,13.1,54.0,4.0
2024-11-02,MOCK_AWS_01,0.0,32.5,14.4,57.0,1.5
2024-11-03,MOCK_AWS_01,0.0,32.5,14.6,59.0,2.1
2024-11-04,MOCK_AWS_01,0.0,27.8,12.0,57.0,3.8
2024-11-05,MOCK_AWS_01,0.0,28.0,12.7,59.0,5.1
2024-11-06,MOCK_AWS_01,12.8,24.2,12.0,45.0,4.3
2024-11-07,MOCK_AWS_01,0.0,24.5,9.0,63.0,8.6
2024-11-08,MOCK_AWS_01,0.0,23.9,7.1,62.0,2.8
2024-11-09,MOCK_AWS_01,0.0,24.0,9.0,66.0,5.5
2024-11-10,MOCK_AWS_01,0.0,28.4,10.2,60.0,8.8
2024-11-11,MOCK_AWS_01,0.0,29.6,12.9,66.0,3.7
2024-11-12,MOCK_AWS_01,0.0,32.0,15.3,56.0,3.7
2024-11-13,MOCK_AWS_01,0.0,30.9,14.6,63.0,3.3
2024-11-14,MOCK_AWS_01,0.0,30.1,13.4,56.0,4.3
2024-11-15,MOCK_AWS_01,0.0,30.3,12.9,57.0,4.9
2024-11-16,MOCK_AWS_01,0.0,31.2,12.1,59.0,5.7
2024-11-17,MOCK_AWS_01,0.0,27.9,10.6,57.0,3.2
2024-11-18,MOCK_AWS_01,0.0,26.0,11.6,59.0,5.4
2024-11-19,MOCK_AWS_01,0.0,27.9,11.4,66.0,4.3
2024-11-20,MOCK_AWS_01,0.0,30.6,12.6,64.0,3.7
2024-11-21,MOCK_AWS_01,0.0,29.6,12.4,70.0,5.3
2024-11-22,MOCK_AWS_01,0.0,27.8,10.8,60.0,6.3
2024-11-23,MOCK_AWS_01,0.0,24.3,8.4,55.0,3.9
2024-11-24,MOCK_AWS_01,0.0,22.5,7.6,64.0,2.9
2024-11-25,MOCK_AWS_01,0.0,22.4,6.5,63.0,5.7
2024-11-26,MOCK_AWS_01,,,,,
2024-11-27,MOCK_AWS_01,0.0,24.7,9.4,65.0,7.1
2024-11-28,MOCK_AWS_01,7.5,20.7,8.5,53.0,6.1
2024-11-29,MOCK_AWS_01,0.0,26.0,10.2,70.0,1.9
2024-11-30,MOCK_AWS_01,0.0,28.0,11.1,74.0,2.6
2024-12-01,MOCK_AWS_01,0.0,25.2,10.3,66.0,3.1
2024-12-02,MOCK_AWS_01,0.0,25.9,9.3,65.0,3.6
2024-12-03,MOCK_AWS_01,0.0,24.4,8.3,62.0,3.7
2024-12-04,MOCK_AWS_01,0.0,21.9,6.9,68.0,4.7
2024-12-05,MOCK_AWS_01,,,,,
2024-12-06,MOCK_AWS_01,0.0,21.8,7.1,71.0,3.0
2024-12-07,MOCK_AWS_01,0.0,23.7,8.8,61.0,6.1
2024-12-08,MOCK_AWS_01,0.0,21.8,6.4,69.0,6.2
2024-12-09,MOCK_AWS_01,0.0,22.2,8.0,67.0,5.6
2024-12-10,MOCK_AWS_01,0.0,25.0,9.0,63.0,10.8
2024-12-11,MOCK_AWS_01,0.0,24.3,10.0,58.0,7.4
2024-12-12,MOCK_AWS_01,0.0,23.7,7.2,74.0,9.7
2024-12-13,MOCK_AWS_01,0.0,21.8,7.8,61.0,4.4
2024-12-14,MOCK_AWS_01,0.0,23.2,8.2,71.0,4.0
2024-12-15,MOCK_AWS_01,0.0,21.4,7.1,71.0,4.7
2024-12-16,MOCK_AWS_01,0.0,23.6,9.6,67.0,6.3
2024-12-17,MOCK_AWS_01,0.0,21.8,9.2,70.0,6.3
2024-12-18,MOCK_AWS_01,0.0,26.6,11.9,71.0,6.1
2024-12-19,MOCK_AWS_01,0.0,23.1,9.1,66.0,4.2
2024-12-20,MOCK_AWS_01,0.0,23.6,8.3,73.0,4.5
2024-12-21,MOCK_AWS_01,0.0,25.4,9.5,60.0,2.6
2024-12-22,MOCK_AWS_01,0.0,19.6,6.1,68.0,4.0
2024-12-23,MOCK_AWS_01,0.0,18.4,7.9,63.0,3.1
2024-12-24,MOCK_AWS_01,0.0,18.1,3.3,66.0,4.2
2024-12-25,MOCK_AWS_01,0.0,15.6,2.5,71.0,2.6
2024-12-26,MOCK_AWS_01,0.5,13.4,2.7,72.0,3.9
2024-12-27,MOCK_AWS_01,0.9,18.6,5.6,64.0,7.0
2024-12-28,MOCK_AWS_01,0.0,16.5,6.1,67.0,7.6
2024-12-29,MOCK_AWS_01,0.0,15.7,4.9,63.0,4.1
2024-12-30,MOCK_AWS_01,0.2,18.2,6.4,77.0,4.5
2024-12-31,MOCK_AWS_01,0.0,21.6,6.0,73.0,3.7
2023-01-01,MOCK_AWS_02,0.0,22.7,7.6,68.0,4.3
2023-01-02,MOCK_AWS_02,0.0,20.4,5.4,59.0,4.2
2023-01-03,MOCK_AWS_02,0.0,16.3,5.7,58.0,3.9
2023-01-04,MOCK_AWS_02,0.0,15.1,5.2,65.0,4.8
2023-01-05,MOCK_AWS_02,0.0,14.9,5.0,54.0,4.9
2023-01-06,MOCK_AWS_02,0.0,17.6,5.1,62.0,8.2
2023-01-07,MOCK_AWS_02,0.0,19.7,5.8,62.0,10.5
2023-01-08,MOCK_AWS_02,0.0,16.4,3.6,61.0,13.2
2023-01-09,MOCK_AWS_02,0.0,20.1,7.3,56.0,9.8
2023-01-10,MOCK_AWS_02,0.0,14.5,6.1,62.0,5.8
2023-01-11,MOCK_AWS_02,1.0,16.3,5.8,54.0,5.0
2023-01-12,MOCK_AWS_02,0.0,18.2,8.3,63.0,5.3
2023-01-13,MOCK_AWS_02,0.0,20.1,6.3,61.0,4.7
2023-01-14,MOCK_AWS_02,0.0,21.6,6.7,65.0,8.6
2023-01-15,MOCK_AWS_02,0.0,20.9,6.3,69.0,3.1
2023-01-16,MOCK_AWS_02,0.0,21.0,7.8,58.0,2.9
2023-01-17,MOCK_AWS_02,0.0,15.6,5.3,66.0,7.2
2023-01-18,MOCK_AWS_02,0.0,15.2,7.1,56.0,6.4
2023-01-19,MOCK_AWS_02,0.0,17.3,5.3,70.0,8.3
2023-01-20,MOCK_AWS_02,1.4,15.8,4.5,49.0,9.7
2023-01-21,MOCK_AWS_02,0.0,16.9,4.8,63.0,11.8
2023-01-22,MOCK_AWS_02,0.0,16.4,5.9,64.0,13.0
2023-01-23,MOCK_AWS_02,0.0,17.3,7.5,63.0,9.8
2023-01-24,MOCK_AWS_02,0.0,20.0,7.9,64.0,15.3
2023-01-25,MOCK_AWS_02,0.0,21.9,9.0,59.0,11.6
