week_start,panchayat_id,ndvi,lst_day_c
2023-02-19,MP0415,0.539,27.7
2023-02-19,MP0513,0.563,30.4
2023-02-19,MP0514,0.483,30.9
2023-02-19,MP0515,0.557,29.8
2023-02-19,MP0516,0.506,28.6
2023-02-19,MP0612,0.527,27.1
2023-02-19,MP0613,0.545,29.3
2023-02-19,MP0614,0.565,27.4
2023-02-26,MP0101,0.564,30.8
2023-02-26,MP0102,0.65,29.1
2023-02-26,MP0103,0.531,28.5
2023-02-26,MP0201,0.57,32.8
2023-02-26,MP0202,0.616,30.3
2023-02-26,MP0203,0.571,29.6
2023-02-26,MP0204,0.528,28.1
2023-02-26,MP0301,0.506,30.6
2023-02-26,MP0302,0.609,27.4
2023-02-26,MP0303,0.693,30.3
2023-02-26,MP0104,0.472,30.5
2023-02-26,MP0105,0.527,29.3
2023-02-26,MP0106,0.498,30.0
2023-02-26,MP0205,0.614,30.1
2023-02-26,MP0206,,
2023-02-26,MP0207,0.511,32.2
2023-02-26,MP0208,0.518,29.2
2023-02-26,MP0304,0.573,29.4
2023-02-26,MP0305,0.589,29.2
2023-02-26,MP0306,0.514,31.4
2023-02-26,MP0107,0.557,28.6
2023-02-26,MP0108,0.474,30.1
2023-02-26,MP0109,0.532,28.1
2023-02-26,MP0209,0.467,31.2
2023-02-26,MP0210,0.522,30.8
2023-02-26,MP0211,0.573,31.0
2023-02-26,MP0307,0.49,28.0
2023-02-26,MP0308,0.596,33.3
2023-02-26,MP0309,0.547,30.5
2023-02-26,MP0310,0.636,29.7
2023-02-26,MP0110,0.586,33.1
2023-02-26,MP0111,0.468,31.1
2023-02-26,MP0112,0.506,29.2
2023-02-26,MP0212,0.541,30.7
2023-02-26,MP0213,0.463,29.9
2023-02-26,MP0214,0.525,30.8
2023-02-26,MP0215,0.539,30.1
2023-02-26,MP0311,0.534,28.8
2023-02-26,MP0312,0.503,29.0
2023-02-26,MP0313,0.504,29.9
2023-02-26,MP0113,0.612,26.4
2023-02-26,MP0401,0.453,30.5
2023-02-26,MP0402,0.445,33.6
2023-02-26,MP0216,0.588,28.5
2023-02-26,MP0501,0.579,28.6
2023-02-26,MP0502,0.583,32.3
2023-02-26,MP0314,0.569,30.4
2023-02-26,MP0315,0.49,29.9
2023-02-26,MP0601,0.511,31.6
2023-02-26,MP0316,0.472,33.5
2023-02-26,MP0403,0.458,28.3
2023-02-26,MP0404,0.453,32.4
2023-02-26,MP0405,,
2023-02-26,MP0503,0.389,32.0
2023-02-26,MP0504,0.611,28.1
2023-02-26,MP0505,0.547,30.1
2023-02-26,MP0506,0.556,29.0
2023-02-26,MP0602,0.347,30.7
2023-02-26,MP0603,0.523,30.7
2023-02-26,MP0604,0.643,27.8
2023-02-26,MP0406,0.466,29.7
2023-02-26,MP0407,0.485,30.4
2023-02-26,MP0408,0.511,30.5
2023-02-26,MP0507,0.502,30.8
2023-02-26,MP0508,,
2023-02-26,MP0509,0.379,32.7
2023-02-26,MP0510,0.44,30.6
2023-02-26,MP0605,0.543,31.7
2023-02-26,MP0606,0.564,28.4
2023-02-26,MP0607,0.574,29.8
2023-02-26,MP0409,0.471,32.6
2023-02-26,MP0410,0.505,31.0
2023-02-26,MP0411,0.634,30.1
2023-02-26,MP0412,0.525,31.5
2023-02-26,MP0511,0.517,29.9
2023-02-26,MP0512,0.524,31.6
2023-02-26,MP0608,0.454,30.4
2023-02-26,MP0609,,
2023-02-26,MP0610,0.5,31.8
2023-02-26,MP0611,0.499,29.3
2023-02-26,MP0413,,
2023-02-26,MP0414,0.541,27.5
2023-02-26,MP0415,0.583,31.0
2023-02-26,MP0513,0.561,32.3
2023-02-26,MP0514,0.5,29.3
2023-02-26,MP0515,0.48,29.9
2023-02-26,MP0516,0.545,29.2
2023-02-26,MP0612,0.525,30.1
2023-02-26,MP0613,0.517,32.1
2023-02-26,MP0614,,
2023-03-05,MP0101,0.547,28.6
2023-03-05,MP0102,0.568,25.8
2023-03-05,MP0103,,
2023-03-05,MP0201,0.592,26.0
2023-03-05,MP0202,0.585,26.4
2023-03-05,MP0203,0.551,29.6
2023-03-05,MP0204,0.567,25.3
2023-03-05,MP0301,0.508,29.9
2023-03-05,MP0302,0.628,26.9
2023-03-05,MP0303,0.609,27.6
2023-03-05,MP0104,0.426,28.9
2023-03-05,MP0105,,
2023-03-05,MP0106,0.504,26.7
2023-03-05,MP0205,0.58,28.6
2023-03-05,MP0206,0.525,25.1
2023-03-05,MP0207,0.502,29.4
2023-03-05,MP0208,,
2023-03-05,MP0304,0.487,29.5
2023-03-05,MP0305,0.502,29.9
2023-03-05,MP0306,0.486,30.7
2023-03-05,MP0107,0.525,27.1
2023-03-05,MP0108,0.511,30.5
2023-03-05,MP0109,0.555,26.4
2023-03-05,MP0209,0.531,28.5
2023-03-05,MP0210,0.564,27.0
2023-03-05,MP0211,0.549,27.1
2023-03-05,MP0307,0.544,28.1
2023-03-05,MP0308,0.601,25.4
2023-03-05,MP0309,0.569,28.1
2023-03-05,MP0310,0.616,29.9
2023-03-05,MP0110,0.504,31.1
2023-03-05,MP0111,0.496,31.0
2023-03-05,MP0112,0.547,25.9
2023-03-05,MP0212,0.579,27.8
2023-03-05,MP0213,0.476,26.8
2023-03-05,MP0214,0.46,29.7
2023-03-05,MP0215,0.521,26.7
2023-03-05,MP0311,0.486,30.1
2023-03-05,MP0312,0.545,23.0
2023-03-05,MP0313,0.51,25.5
2023-03-05,MP0113,0.619,29.3
2023-03-05,MP0401,0.448,24.6
2023-03-05,MP0402,0.449,24.7
2023-03-05,MP0216,0.521,28.8
2023-03-05,MP0501,0.514,25.5
2023-03-05,MP0502,0.6,28.4
2023-03-05,MP0314,0.56,23.4
2023-03-05,MP0315,0.486,29.9
2023-03-05,MP0601,0.545,27.1
2023-03-05,MP0316,0.464,29.8
2023-03-05,MP0403,0.496,28.8
2023-03-05,MP0404,0.394,27.8
2023-03-05,MP0405,0.42,28.2
2023-03-05,MP0503,0.408,28.2
2023-03-05,MP0504,0.547,27.4
2023-03-05,MP0505,0.533,27.8
2023-03-05,MP0506,0.497,27.1
2023-03-05,MP0602,0.4,31.0
2023-03-05,MP0603,0.475,26.0
2023-03-05,MP0604,0.668,25.9
2023-03-05,MP0406,0.482,29.8
2023-03-05,MP0407,0.464,24.8
2023-03-05,MP0408,0.553,29.6
2023-03-05,MP0507,0.504,28.9
2023-03-05,MP0508,,
2023-03-05,MP0509,0.384,27.5
2023-03-05,MP0510,0.447,29.0
2023-03-05,MP0605,0.509,28.2
2023-03-05,MP0606,0.525,27.2
2023-03-05,MP0607,0.53,27.9
2023-03-05,MP0409,0.477,28.4
2023-03-05,MP0410,0.54,27.0
2023-03-05,MP0411,0.565,27.2
2023-03-05,MP0412,0.516,30.5
2023-03-05,MP0511,0.485,27.0
2023-03-05,MP0512,0.461,28.2
2023-03-05,MP0608,0.46,28.8
2023-03-05,MP0609,0.43,27.0
2023-03-05,MP0610,0.438,30.3
2023-03-05,MP0611,0.581,27.8
2023-03-05,MP0413,0.567,27.2
2023-03-05,MP0414,0.503,28.8
2023-03-05,MP0415,,
2023-03-05,MP0513,0.478,26.3
2023-03-05,MP0514,0.554,26.6
2023-03-05,MP0515,0.533,27.6
2023-03-05,MP0516,0.51,25.7
2023-03-05,MP0612,0.494,28.9
2023-03-05,MP0613,0.536,28.3
2023-03-05,MP0614,0.511,24.7
2023-03-12,MP0101,0.474,29.8
2023-03-12,MP0102,0.541,30.0
2023-03-12,MP0103,0.528,34.1
2023-03-12,MP0201,0.597,32.1
2023-03-12,MP0202,0.589,32.9
2023-03-12,MP0203,,
2023-03-12,MP0204,,
2023-03-12,MP0301,0.544,33.9
2023-03-12,MP0302,0.529,33.3
2023-03-12,MP0303,0.585,28.6
2023-03-12,MP0104,0.465,33.4
2023-03-12,MP0105,,
2023-03-12,MP0106,0.544,34.0
2023-03-12,MP0205,0.519,31.3
2023-03-12,MP0206,0.422,33.1
2023-03-12,MP0207,0.502,32.5
2023-03-12,MP0208,0.571,32.5
2023-03-12,MP0304,0.494,30.8
2023-03-12,MP0305,0.527,34.7
2023-03-12,MP0306,0.525,28.7
2023-03-12,MP0107,0.558,32.9
2023-03-12,MP0108,0.42,29.8
2023-03-12,MP0109,0.539,33.3
2023-03-12,MP0209,0.483,31.8
2023-03-12,MP0210,0.497,34.5
2023-03-12,MP0211,0.522,31.9
2023-03-12,MP0307,0.437,31.0
2023-03-12,MP0308,0.53,31.6
2023-03-12,MP0309,0.518,32.4
2023-03-12,MP0310,0.573,29.9
2023-03-12,MP0110,0.473,33.4
2023-03-12,MP0111,0.468,33.4
2023-03-12,MP0112,0.497,31.5
2023-03-12,MP0212,0.556,31.5
2023-03-12,MP0213,0.455,32.5
2023-03-12,MP0214,0.532,29.1
2023-03-12,MP0215,0.58,31.6
2023-03-12,MP0311,0.43,34.4
2023-03-12,MP0312,0.509,31.4
2023-03-12,MP0313,0.472,33.3
2023-03-12,MP0113,0.562,32.0
2023-03-12,MP0401,0.37,35.3
2023-03-12,MP0402,0.42,33.4
2023-03-12,MP0216,0.536,31.2
2023-03-12,MP0501,0.494,31.7
2023-03-12,MP0502,0.503,36.3
2023-03-12,MP0314,0.514,32.4
2023-03-12,MP0315,0.459,31.3
2023-03-12,MP0601,0.521,31.8
2023-03-12,MP0316,0.404,34.2
2023-03-12,MP0403,0.431,31.5
2023-03-12,MP0404,0.431,31.6
2023-03-12,MP0405,0.473,33.9
2023-03-12,MP0503,,
2023-03-12,MP0504,0.523,28.7
2023-03-12,MP0505,0.532,32.8
2023-03-12,MP0506,,
2023-03-12,MP0602,0.458,31.7
2023-03-12,MP0603,0.43,31.4
2023-03-12,MP0604,0.566,30.1
2023-03-12,MP0406,,
2023-03-12,MP0407,0.443,32.0
2023-03-12,MP0408,0.523,33.4
2023-03-12,MP0507,0.482,33.8
2023-03-12,MP0508,0.459,31.2
2023-03-12,MP0509,0.368,33.4
2023-03-12,MP0510,,
2023-03-12,MP0605,0.509,29.7
2023-03-12,MP0606,0.502,31.6
2023-03-12,MP0607,,
2023-03-12,MP0409,0.372,31.6
2023-03-12,MP0410,0.454,29.2
2023-03-12,MP0411,0.545,30.5
2023-03-12,MP0412,,
2023-03-12,MP0511,0.532,32.2
2023-03-12,MP0512,0.451,32.4
2023-03-12,MP0608,0.492,32.7
2023-03-12,MP0609,0.445,32.1
2023-03-12,MP0610,0.446,31.6
2023-03-12,MP0611,0.474,32.2
2023-03-12,MP0413,0.52,30.9
2023-03-12,MP0414,0.525,32.3
2023-03-12,MP0415,0.42,33.5
2023-03-12,MP0513,,
2023-03-12,MP0514,0.467,32.6
2023-03-12,MP0515,0.513,30.0
2023-03-12,MP0516,0.5,30.6
2023-03-12,MP0612,0.497,33.0
2023-03-12,MP0613,0.482,28.1
2023-03-12,MP0614,0.528,34.1
2023-03-19,MP0101,0.464,32.1
2023-03-19,MP0102,0.496,34.3
2023-03-19,MP0103,,
2023-03-19,MP0201,0.517,34.2
2023-03-19,MP0202,0.49,32.3
2023-03-19,MP0203,0.535,32.8
2023-03-19,MP0204,0.541,31.9
2023-03-19,MP0301,0.468,34.5
2023-03-19,MP0302,0.532,33.4
2023-03-19,MP0303,0.603,31.4
2023-03-19,MP0104,0.45,32.9
2023-03-19,MP0105,0.441,38.0
2023-03-19,MP0106,0.481,31.1
2023-03-19,MP0205,0.506,34.7
2023-03-19,MP0206,0.445,35.5
2023-03-19,MP0207,0.469,32.6
2023-03-19,MP0208,,
2023-03-19,MP0304,0.552,34.7
2023-03-19,MP0305,0.436,33.4
2023-03-19,MP0306,0.522,34.5
2023-03-19,MP0107,0.532,32.8
2023-03-19,MP0108,,
2023-03-19,MP0109,0.456,36.3
2023-03-19,MP0209,0.443,34.9
2023-03-19,MP0210,0.444,32.3
2023-03-19,MP0211,0.512,32.7
2023-03-19,MP0307,0.453,32.8
2023-03-19,MP0308,0.519,34.9
2023-03-19,MP0309,0.485,34.1
2023-03-19,MP0310,0.543,32.4
2023-03-19,MP0110,0.457,36.4
2023-03-19,MP0111,0.453,34.3
2023-03-19,MP0112,,
2023-03-19,MP0212,0.534,32.8
2023-03-19,MP0213,0.412,32.0
2023-03-19,MP0214,0.529,33.9
2023-03-19,MP0215,0.534,35.2
2023-03-19,MP0311,0.525,33.8
2023-03-19,MP0312,0.488,35.1
2023-03-19,MP0313,0.364,34.4
2023-03-19,MP0113,0.531,31.9
2023-03-19,MP0401,0.426,36.1
2023-03-19,MP0402,0.396,35.5
2023-03-19,MP0216,0.498,31.4
2023-03-19,MP0501,0.464,31.7
2023-03-19,MP0502,,
2023-03-19,MP0314,0.472,35.7
2023-03-19,MP0315,0.431,36.7
2023-03-19,MP0601,0.506,31.2
2023-03-19,MP0316,0.453,35.8
2023-03-19,MP0403,0.42,36.8
2023-03-19,MP0404,0.392,32.1
2023-03-19,MP0405,0.408,33.7
2023-03-19,MP0503,0.388,35.4
2023-03-19,MP0504,,
2023-03-19,MP0505,0.489,32.4
2023-03-19,MP0506,0.444,34.2
2023-03-19,MP0602,0.398,33.5
2023-03-19,MP0603,0.445,37.0
2023-03-19,MP0604,0.547,35.1
2023-03-19,MP0406,,
2023-03-19,MP0407,0.407,35.0
2023-03-19,MP0408,0.475,36.6
2023-03-19,MP0507,0.457,34.1
2023-03-19,MP0508,0.392,33.8
2023-03-19,MP0509,0.348,37.1
2023-03-19,MP0510,0.391,35.0
2023-03-19,MP0605,0.456,33.7
2023-03-19,MP0606,0.419,35.8
2023-03-19,MP0607,0.511,35.2
2023-03-19,MP0409,0.424,35.1
2023-03-19,MP0410,0.498,33.5
2023-03-19,MP0411,0.543,30.8
2023-03-19,MP0412,0.541,36.0
2023-03-19,MP0511,0.482,33.8
2023-03-19,MP0512,0.399,33.7
2023-03-19,MP0608,0.469,31.7
2023-03-19,MP0609,0.449,32.2
2023-03-19,MP0610,0.421,33.7
2023-03-19,MP0611,,
2023-03-19,MP0413,0.475,32.7
2023-03-19,MP0414,0.369,32.9
2023-03-19,MP0415,0.487,30.5
2023-03-19,MP0513,0.516,34.2
2023-03-19,MP0514,0.403,35.0
2023-03-19,MP0515,0.477,32.8
2023-03-19,MP0516,0.493,31.1
2023-03-19,MP0612,0.447,37.5
2023-03-19,MP0613,0.504,33.5
2023-03-19,MP0614,0.535,32.8
2023-03-26,MP0101,,
2023-03-26,MP0102,0.453,37.8
2023-03-26,MP0103,0.445,37.3
2023-03-26,MP0201,0.445,38.7
2023-03-26,MP0202,0.404,35.3
2023-03-26,MP0203,0.471,35.7
2023-03-26,MP0204,0.433,37.8
2023-03-26,MP0301,0.428,38.2
2023-03-26,MP0302,0.495,37.3
2023-03-26,MP0303,0.518,36.4
2023-03-26,MP0104,0.383,39.1
2023-03-26,MP0105,0.484,36.5
2023-03-26,MP0106,0.47,34.9
2023-03-26,MP0205,0.497,38.7
2023-03-26,MP0206,0.49,38.6
2023-03-26,MP0207,,
2023-03-26,MP0208,0.499,40.4
2023-03-26,MP0304,0.426,36.5
2023-03-26,MP0305,0.476,36.9
2023-03-26,MP0306,0.482,38.3
2023-03-26,MP0107,0.488,38.1
2023-03-26,MP0108,0.359,36.7
2023-03-26,MP0109,0.41,39.6
2023-03-26,MP0209,0.416,39.0
2023-03-26,MP0210,0.485,38.5
2023-03-26,MP0211,0.454,35.1
2023-03-26,MP0307,0.438,39.0
2023-03-26,MP0308,0.442,36.1
2023-03-26,MP0309,0.376,39.4
2023-03-26,MP0310,0.558,40.8
2023-03-26,MP0110,0.448,38.8
2023-03-26,MP0111,,
2023-03-26,MP0112,0.448,36.4
2023-03-26,MP0212,0.484,38.3
2023-03-26,MP0213,0.415,33.9
2023-03-26,MP0214,0.427,38.0
2023-03-26,MP0215,0.405,36.5
2023-03-26,MP0311,0.445,34.8
2023-03-26,MP0312,0.436,35.6
2023-03-26,MP0313,0.391,41.0
2023-03-26,MP0113,0.482,38.9
2023-03-26,MP0401,0.398,38.5
2023-03-26,MP0402,0.394,36.6
2023-03-26,MP0216,0.451,38.5
2023-03-26,MP0501,0.418,38.3
2023-03-26,MP0502,0.42,36.4
2023-03-26,MP0314,0.483,37.7
2023-03-26,MP0315,0.414,38.9
2023-03-26,MP0601,0.467,38.7
2023-03-26,MP0316,0.431,38.0
2023-03-26,MP0403,0.396,37.3
2023-03-26,MP0404,0.366,39.2
2023-03-26,MP0405,0.396,39.0
2023-03-26,MP0503,0.289,38.4
2023-03-26,MP0504,0.464,38.4
2023-03-26,MP0505,,
2023-03-26,MP0506,0.367,37.5
2023-03-26,MP0602,,
2023-03-26,MP0603,0.424,38.4
2023-03-26,MP0604,0.542,36.2
2023-03-26,MP0406,0.408,36.4
2023-03-26,MP0407,0.38,36.6
2023-03-26,MP0408,0.412,36.9
2023-03-26,MP0507,0.439,39.1
2023-03-26,MP0508,0.403,40.6
2023-03-26,MP0509,0.307,42.8
2023-03-26,MP0510,0.367,37.5
2023-03-26,MP0605,0.491,37.8
2023-03-26,MP0606,0.448,36.9
2023-03-26,MP0607,0.397,36.7
2023-03-26,MP0409,0.409,36.4
2023-03-26,MP0410,,
2023-03-26,MP0411,0.435,34.2
2023-03-26,MP0412,0.431,35.6
2023-03-26,MP0511,0.387,36.5
2023-03-26,MP0512,0.386,38.8
2023-03-26,MP0608,0.34,39.0
2023-03-26,MP0609,0.395,34.7
2023-03-26,MP0610,,
2023-03-26,MP0611,0.41,37.5
2023-03-26,MP0413,0.477,37.3
2023-03-26,MP0414,0.444,34.7
2023-03-26,MP0415,0.509,37.0
2023-03-26,MP0513,0.511,36.1
2023-03-26,MP0514,0.368,35.1
2023-03-26,MP0515,0.487,39.5
2023-03-26,MP0516,0.446,38.8
2023-03-26,MP0612,0.405,39.4
2023-03-26,MP0613,0.396,35.0
2023-03-26,MP0614,0.481,35.9
2023-04-02,MP0101,0.397,36.1
2023-04-02,MP0102,0.446,37.0
2023-04-02,MP0103,0.409,39.1
2023-04-02,MP0201,0.408,38.6
2023-04-02,MP0202,0.367,36.2
2023-04-02,MP0203,0.452,38.4
2023-04-02,MP0204,0.426,38.6
2023-04-02,MP0301,,
2023-04-02,MP0302,0.415,37.3
2023-04-02,MP0303,0.459,36.5
2023-04-02,MP0104,0.318,34.7
2023-04-02,MP0105,0.371,39.0
2023-04-02,MP0106,0.399,39.5
2023-04-02,MP0205,0.432,38.0
2023-04-02,MP0206,0.361,42.0
2023-04-02,MP0207,0.363,39.9
2023-04-02,MP0208,0.444,38.5
2023-04-02,MP0304,0.344,38.9
2023-04-02,MP0305,0.454,38.8
2023-04-02,MP0306,0.381,38.3
2023-04-02,MP0107,0.445,34.9
2023-04-02,MP0108,0.401,39.9
2023-04-02,MP0109,0.37,37.9
2023-04-02,MP0209,0.379,38.6
2023-04-02,MP0210,0.452,37.4
2023-04-02,MP0211,0.442,36.1
2023-04-02,MP0307,0.363,36.4
2023-04-02,MP0308,0.363,36.4
2023-04-02,MP0309,0.428,38.4
2023-04-02,MP0310,0.45,36.1
2023-04-02,MP0110,0.416,38.6
2023-04-02,MP0111,,
2023-04-02,MP0112,0.471,35.5
2023-04-02,MP0212,0.45,37.3
2023-04-02,MP0213,0.359,39.1
2023-04-02,MP0214,0.41,36.7
2023-04-02,MP0215,0.384,37.4
2023-04-02,MP0311,0.377,37.1
2023-04-02,MP0312,0.392,37.2
2023-04-02,MP0313,0.355,43.4
2023-04-02,MP0113,0.453,36.7
2023-04-02,MP0401,0.332,40.8
2023-04-02,MP0402,0.34,38.9
2023-04-02,MP0216,0.443,37.2
2023-04-02,MP0501,0.363,36.9
2023-04-02,MP0502,0.429,34.8
2023-04-02,MP0314,0.429,40.2
2023-04-02,MP0315,0.384,39.1
2023-04-02,MP0601,0.417,37.5
2023-04-02,MP0316,0.411,40.5
2023-04-02,MP0403,0.424,39.1
2023-04-02,MP0404,0.351,39.8
2023-04-02,MP0405,0.346,36.6
2023-04-02,MP0503,0.322,39.8
2023-04-02,MP0504,0.348,36.3
2023-04-02,MP0505,0.388,37.0
2023-04-02,MP0506,0.383,38.4
2023-04-02,MP0602,0.352,41.6
2023-04-02,MP0603,0.399,40.0
2023-04-02,MP0604,0.41,35.9
2023-04-02,MP0406,0.376,39.7
2023-04-02,MP0407,,
2023-04-02,MP0408,0.457,38.9
2023-04-02,MP0507,0.364,39.8
2023-04-02,MP0508,,
2023-04-02,MP0509,,
2023-04-02,MP0510,0.354,38.2
2023-04-02,MP0605,0.417,39.0
2023-04-02,MP0606,0.397,37.7
2023-04-02,MP0607,0.445,35.7
2023-04-02,MP0409,0.373,36.2
2023-04-02,MP0410,0.375,40.0
2023-04-02,MP0411,0.413,36.3
2023-04-02,MP0412,0.328,37.8
2023-04-02,MP0511,0.379,38.6
2023-04-02,MP0512,0.356,41.1
2023-04-02,MP0608,0.337,40.4
2023-04-02,MP0609,0.402,40.0
2023-04-02,MP0610,0.376,39.5
2023-04-02,MP0611,0.385,37.2
2023-04-02,MP0413,0.383,35.4
2023-04-02,MP0414,0.409,39.2
2023-04-02,MP0415,0.345,34.3
2023-04-02,MP0513,0.399,35.7
2023-04-02,MP0514,0.349,39.0
2023-04-02,MP0515,0.446,37.9
2023-04-02,MP0516,0.38,37.7
2023-04-02,MP0612,0.379,39.9
2023-04-02,MP0613,0.383,38.4
2023-04-02,MP0614,,
2023-04-09,MP0101,0.388,39.5
2023-04-09,MP0102,0.399,40.4
2023-04-09,MP0103,0.368,40.4
2023-04-09,MP0201,0.357,38.6
2023-04-09,MP0202,0.346,42.0
2023-04-09,MP0203,0.412,38.1
2023-04-09,MP0204,0.425,37.0
2023-04-09,MP0301,0.365,43.1
2023-04-09,MP0302,0.358,39.1
2023-04-09,MP0303,0.388,41.0
2023-04-09,MP0104,0.271,39.3
2023-04-09,MP0105,0.333,38.0
2023-04-09,MP0106,0.351,43.0
2023-04-09,MP0205,0.299,40.1
2023-04-09,MP0206,0.334,41.5
2023-04-09,MP0207,0.35,37.8
2023-04-09,MP0208,0.369,38.3
2023-04-09,MP0304,0.356,41.6
2023-04-09,MP0305,0.418,40.4
2023-04-09,MP0306,0.384,40.6
2023-04-09,MP0107,0.387,39.4
2023-04-09,MP0108,0.297,42.0
2023-04-09,MP0109,0.358,43.1
2023-04-09,MP0209,0.333,38.6
2023-04-09,MP0210,0.311,41.2
2023-04-09,MP0211,0.365,39.9
2023-04-09,MP0307,,
2023-04-09,MP0308,,
2023-04-09,MP0309,0.375,38.7
2023-04-09,MP0310,0.344,40.2
2023-04-09,MP0110,0.294,41.2
2023-04-09,MP0111,0.319,42.0
2023-04-09,MP0112,0.318,37.9
2023-04-09,MP0212,0.388,40.7
2023-04-09,MP0213,0.28,41.8
2023-04-09,MP0214,0.343,42.2
2023-04-09,MP0215,0.324,40.2
2023-04-09,MP0311,0.375,42.3
2023-04-09,MP0312,0.333,37.8
2023-04-09,MP0313,0.317,40.7
2023-04-09,MP0113,0.442,40.1
2023-04-09,MP0401,0.338,42.9
2023-04-09,MP0402,0.303,40.9
2023-04-09,MP0216,0.353,39.2
2023-04-09,MP0501,0.359,41.4
2023-04-09,MP0502,0.343,40.1
2023-04-09,MP0314,0.292,36.1
2023-04-09,MP0315,0.361,40.5
2023-04-09,MP0601,0.341,40.8
2023-04-09,MP0316,0.323,40.2
2023-04-09,MP0403,0.332,39.8
2023-04-09,MP0404,0.361,44.7
2023-04-09,MP0405,0.349,41.7
2023-04-09,MP0503,,
2023-04-09,MP0504,0.34,37.4
2023-04-09,MP0505,0.327,39.8
2023-04-09,MP0506,,
2023-04-09,MP0602,,
2023-04-09,MP0603,0.354,40.8
2023-04-09,MP0604,0.389,39.4
2023-04-09,MP0406,0.357,41.4
2023-04-09,MP0407,0.279,41.8
2023-04-09,MP0408,0.338,43.4
2023-04-09,MP0507,0.316,40.2
2023-04-09,MP0508,0.323,38.9
2023-04-09,MP0509,0.251,41.1
2023-04-09,MP0510,0.324,40.3
2023-04-09,MP0605,0.289,39.0
2023-04-09,MP0606,0.417,38.8
2023-04-09,MP0607,0.369,39.9
2023-04-09,MP0409,0.278,40.6
2023-04-09,MP0410,0.39,39.9
2023-04-09,MP0411,0.404,35.2
2023-04-09,MP0412,0.364,41.3
2023-04-09,MP0511,0.401,39.3
2023-04-09,MP0512,0.355,42.4
2023-04-09,MP0608,0.377,38.6
2023-04-09,MP0609,0.284,39.9
2023-04-09,MP0610,0.32,41.4
2023-04-09,MP0611,0.358,39.5
2023-04-09,MP0413,,
2023-04-09,MP0414,0.32,41.3
2023-04-09,MP0415,0.328,41.1
2023-04-09,MP0513,0.325,39.2
2023-04-09,MP0514,0.345,40.6
2023-04-09,MP0515,0.311,40.8
2023-04-09,MP0516,0.4,40.5
2023-04-09,MP0612,0.332,38.3
2023-04-09,MP0613,0.387,36.6
2023-04-09,MP0614,0.319,38.7
2023-04-16,MP0101,0.337,39.2
2023-04-16,MP0102,0.337,37.7
2023-04-16,MP0103,0.37,36.2
2023-04-16,MP0201,0.281,38.8
2023-04-16,MP0202,0.322,39.6
2023-04-16,MP0203,0.282,39.1
2023-04-16,MP0204,0.34,39.5
2023-04-16,MP0301,0.293,41.3
2023-04-16,MP0302,0.328,40.1
2023-04-16,MP0303,0.343,37.2
2023-04-16,MP0104,0.238,40.7
2023-04-16,MP0105,0.269,39.7
2023-04-16,MP0106,0.328,39.3
2023-04-16,MP0205,0.317,39.4
2023-04-16,MP0206,0.295,43.5
2023-04-16,MP0207,0.278,40.8
2023-04-16,MP0208,0.356,39.4
2023-04-16,MP0304,0.323,40.6
2023-04-16,MP0305,0.271,40.3
2023-04-16,MP0306,0.352,38.2
2023-04-16,MP0107,0.387,38.5
2023-04-16,MP0108,0.283,39.8
2023-04-16,MP0109,0.301,40.0
2023-04-16,MP0209,0.319,39.7
2023-04-16,MP0210,,
2023-04-16,MP0211,,
2023-04-16,MP0307,0.284,41.4
2023-04-16,MP0308,0.333,41.1
2023-04-16,MP0309,0.335,39.8
2023-04-16,MP0310,0.352,40.1
2023-04-16,MP0110,0.305,37.4
2023-04-16,MP0111,0.314,41.6
2023-04-16,MP0112,0.374,38.6
2023-04-16,MP0212,0.328,39.4
2023-04-16,MP0213,0.324,40.3
2023-04-16,MP0214,0.27,41.1
2023-04-16,MP0215,0.346,39.1
2023-04-16,MP0311,0.298,42.0
2023-04-16,MP0312,0.322,39.8
2023-04-16,MP0313,0.313,44.1
2023-04-16,MP0113,0.354,37.0
2023-04-16,MP0401,0.361,44.7
2023-04-16,MP0402,0.286,41.2
2023-04-16,MP0216,0.302,37.8
2023-04-16,MP0501,0.291,38.5
2023-04-16,MP0502,0.288,39.0
2023-04-16,MP0314,0.322,39.6
2023-04-16,MP0315,0.327,39.5
2023-04-16,MP0601,0.356,37.6
2023-04-16,MP0316,0.318,40.5
2023-04-16,MP0403,0.28,40.5
2023-04-16,MP0404,,
2023-04-16,MP0405,0.295,39.7
2023-04-16,MP0503,0.299,39.6
2023-04-16,MP0504,0.357,38.4
2023-04-16,MP0505,0.374,41.6
2023-04-16,MP0506,0.269,39.7
2023-04-16,MP0602,0.227,42.4
2023-04-16,MP0603,0.291,41.6
2023-04-16,MP0604,0.363,37.5
2023-04-16,MP0406,,
2023-04-16,MP0407,0.278,42.3
2023-04-16,MP0408,0.283,40.5
2023-04-16,MP0507,0.275,40.5
2023-04-16,MP0508,0.237,37.9
2023-04-16,MP0509,,
2023-04-16,MP0510,0.279,41.3
2023-04-16,MP0605,0.326,41.5
2023-04-16,MP0606,0.324,43.0
2023-04-16,MP0607,0.292,40.4
2023-04-16,MP0409,0.26,41.5
2023-04-16,MP0410,0.293,40.6
2023-04-16,MP0411,0.315,37.9
2023-04-16,MP0412,0.303,42.9
2023-04-16,MP0511,0.305,40.3
2023-04-16,MP0512,,
2023-04-16,MP0608,0.311,40.6
